circuit,seed,sample_index,adp_reduction_pct,vtr_success,aspect_ratio,area_mwta,delay_ns,power_w,adp,vtr_seconds,cached,grid_w,grid_h,dsp_coords,bram_coords
custom_macbuf,7,3,69.07463554980848,True,0.8,211009.0,13.3957,0.004869,13762.779969269699,1.93,False,8,10,"[[5, 4], [6, 4], [4, 3]]","[[2, 3]]"
custom_macbuf,7,0,61.5712815370281,True,0.8,244180.0,13.4431,0.00521,17102.01338318,2.93,False,9,11,"[[2, 6], [4, 3], [7, 3]]","[[6, 3]]"
custom_macbuf,7,9,47.75431812871741,True,0.8,299998.0,14.0431,0.005519,23251.0056622622,2.8,False,10,13,"[[3, 5], [1, 8], [6, 4]]","[[5, 3]]"
custom_macbuf,7,7,43.12422821958202,True,0.8,324700.0,13.763,0.005664,25311.544310399997,2.75,False,10,13,"[[4, 2], [1, 8], [7, 3]]","[[6, 4]]"
custom_macbuf,7,8,48.17711146690862,True,0.8,300025.0,13.7341,0.005597,23062.8490539425,2.71,False,10,13,"[[5, 8], [4, 3], [5, 4]]","[[6, 4]]"
custom_macbuf,7,5,45.61133673451501,True,0.8,313252.0,13.3062,0.005807,24204.7011782568,4.6,False,10,13,"[[5, 4], [7, 3], [1, 8]]","[[6, 4]]"
custom_macbuf,7,4,57.60155270867274,True,0.8,266727.0,13.8221,0.005118,18868.6701509706,6.7,False,9,11,"[[4, 2], [5, 4], [2, 3]]","[[6, 4]]"
custom_macbuf,7,1,70.12066443667524,True,0.8,204539.0,13.4626,0.004829,13297.263534220601,4.52,False,8,10,"[[4, 2], [5, 4], [6, 4]]","[[2, 3]]"
custom_macbuf,7,2,44.935977052500355,True,0.8,313272.0,14.0918,0.005551,24505.2579176496,4.87,False,10,13,"[[6, 4], [8, 8], [5, 8]]","[[7, 4]]"
custom_macbuf,7,6,47.81084518631688,True,0.8,299954.0,13.8295,0.005599,23225.849306957,4.34,False,10,13,"[[6, 4], [4, 3], [1, 8]]","[[5, 4]]"
lightweight_cipher,7,0,30.52302011751597,True,0.8,336286.0,3.65601,0.0201,24712.246075086005,3.11,False,10,13,[],"[[6, 4], [2, 6], [4, 3]]"
lightweight_cipher,7,5,30.426864919856317,True,0.8,336294.0,3.72021,0.01978,24746.447488417198,5.26,False,10,13,[],"[[6, 4], [5, 4], [7, 3]]"
lightweight_cipher,7,4,30.19853813963872,True,0.8,336306.0,3.64566,0.02025,24827.66097219,5.48,False,10,13,[],"[[6, 4], [4, 2], [5, 4]]"
lightweight_cipher,7,1,30.565163692865504,True,0.8,336317.0,3.51193,0.02091,24697.256039447104,5.87,False,10,13,[],"[[2, 3], [4, 2], [5, 4]]"
lightweight_cipher,7,2,30.46951746155014,True,0.8,336246.0,3.54122,0.02077,24731.2764186924,6.37,False,10,13,[],"[[7, 4], [6, 4], [2, 6]]"
lightweight_cipher,7,3,30.299244095641065,True,0.8,336321.0,3.66012,0.02014,24791.840900992804,6.38,False,10,13,[],"[[2, 3], [6, 4], [3, 5]]"
lightweight_cipher,7,6,33.978637205974785,True,0.8,322293.0,3.41277,0.02135,23483.1186723735,6.35,False,10,13,[],"[[5, 4], [6, 4], [4, 3]]"
lightweight_cipher,7,8,30.449019773550777,True,0.8,336355.0,3.55997,0.02066,24738.567235170998,5.27,False,10,13,[],"[[6, 4], [2, 3], [4, 2]]"
lightweight_cipher,7,9,30.72859798264071,True,0.8,336305.0,3.55479,0.02061,24639.1241460795,4.59,False,10,13,[],"[[5, 3], [3, 5], [2, 3]]"
lightweight_cipher,7,7,30.267462106613795,True,0.8,336337.0,3.61672,0.02039,24803.145427109597,8.23,False,10,13,[],"[[6, 4], [4, 2], [7, 2]]"
mkDelayWorker32B,7,1,-6.269456051466165,True,0.9,6925390.0,7.73234,0.1682,9007020.872939318,39.23,False,49,54,[],"[[44, 9], [41, 37], [18, 5], [14, 10], [47, 35], [8, 18], [3, 34], [47, 24], [13, 17], [32, 36], [20, 12], [17, 15], [30, 36], [6, 19], [17, 23], [33, 17], [12, 14], [40, 36], [37, 37], [19, 12], [19, 30], [14, 39], [42, 18], [45, 19], [26, 42], [43, 5], [40, 7], [13, 3], [11, 36], [8, 41], [22, 5], [31, 41], [31, 26], [10, 27], [27, 29], [11, 14], [7, 11], [40, 23], [3, 8], [15, 15], [9, 16], [34, 41], [22, 26]]"
mkDelayWorker32B,7,3,-2.023851285213706,True,0.9,6637390.0,8.85053,0.1472,8647178.52341824,41.15,False,46,51,[],"[[19, 12], [9, 18], [43, 29], [7, 16], [33, 8], [28, 20], [9, 36], [21, 9], [3, 16], [4, 14], [44, 17], [17, 1], [44, 43], [10, 34], [22, 3], [24, 24], [4, 6], [17, 15], [4, 35], [1, 9], [14, 14], [14, 8], [13, 8], [10, 10], [9, 4], [35, 39], [3, 27], [32, 43], [3, 2], [6, 18], [43, 8], [18, 28], [36, 28], [7, 5], [23, 16], [35, 3], [16, 11], [5, 12], [43, 17], [20, 17], [11, 13], [39, 38], [27, 36]]"
mkDelayWorker32B,7,6,-1.3499325485238964,True,0.9,6642440.0,8.10789,0.1595,8590059.5698302,39.38,False,48,53,[],"[[16, 3], [21, 24], [6, 7], [7, 10], [30, 1], [25, 31], [1, 9], [11, 13], [40, 24], [4, 6], [43, 9], [31, 20], [14, 2], [17, 1], [42, 17], [22, 5], [26, 29], [10, 9], [44, 29], [20, 14], [16, 19], [2, 18], [12, 5], [17, 29], [26, 38], [22, 17], [6, 33], [13, 5], [13, 36], [12, 29], [19, 12], [18, 14], [45, 6], [14, 19], [15, 11], [12, 14], [46, 2], [20, 33], [38, 35], [29, 25], [13, 17], [37, 24], [34, 37]]"
mkDelayWorker32B,7,2,-23.63991019658479,True,0.9,7654020.0,8.67081,0.1579,10479278.74336398,44.97,False,50,56,[],"[[13, 37], [27, 8], [3, 29], [29, 33], [40, 33], [48, 26], [36, 24], [13, 5], [32, 29], [19, 12], [24, 21], [38, 40], [17, 16], [48, 6], [7, 16], [10, 19], [22, 40], [43, 9], [22, 10], [38, 12], [12, 43], [9, 18], [1, 9], [8, 35], [15, 25], [22, 3], [27, 40], [43, 38], [18, 19], [4, 5], [14, 2], [9, 36], [24, 32], [45, 43], [27, 32], [1, 34], [8, 27], [7, 10], [47, 16], [21, 20], [5, 15], [21, 6], [48, 37]]"
mkDelayWorker32B,7,5,-14.892250496905977,True,0.9,7352400.0,7.79086,0.17,9737858.240880001,48.33,False,50,56,[],"[[8, 28], [17, 16], [35, 39], [13, 14], [7, 5], [48, 25], [2, 37], [15, 43], [25, 19], [7, 16], [34, 21], [45, 20], [34, 15], [3, 1], [46, 20], [26, 28], [38, 25], [13, 4], [21, 6], [45, 9], [45, 38], [19, 12], [10, 9], [27, 14], [12, 15], [3, 33], [7, 34], [15, 11], [39, 38], [37, 12], [18, 19], [22, 17], [1, 9], [12, 41], [37, 34], [16, 23], [47, 19], [12, 5], [11, 13], [4, 25], [19, 5], [17, 1], [36, 29]]"
mkDelayWorker32B,7,7,-11.55799184381752,True,0.9,7253800.0,8.58124,0.1519,9455258.3443528,44.09,False,47,52,[],"[[9, 5], [25, 23], [6, 39], [30, 39], [32, 16], [1, 9], [4, 28], [40, 9], [15, 8], [37, 24], [31, 36], [19, 30], [7, 11], [28, 18], [2, 18], [17, 15], [16, 35], [2, 11], [40, 1], [2, 25], [29, 8], [19, 12], [5, 31], [23, 22], [26, 41], [45, 30], [44, 42], [7, 2], [35, 26], [27, 5], [12, 4], [37, 4], [28, 6], [11, 13], [20, 5], [36, 41], [10, 15], [22, 17], [17, 34], [34, 4], [14, 14], [12, 33], [44, 17]]"
mkDelayWorker32B,7,8,-28.967746608669113,True,0.9,8007210.0,8.3341,0.1638,10930847.195431799,47.75,False,50,56,[],"[[17, 22], [10, 29], [22, 40], [41, 32], [34, 28], [48, 34], [14, 27], [47, 7], [19, 12], [42, 33], [17, 15], [20, 40], [42, 17], [41, 23], [44, 42], [47, 29], [13, 17], [44, 3], [1, 9], [46, 30], [38, 36], [20, 16], [15, 11], [28, 26], [42, 9], [21, 1], [43, 16], [6, 21], [29, 40], [48, 23], [14, 14], [18, 14], [10, 19], [24, 25], [7, 1], [40, 7], [32, 5], [11, 17], [46, 10], [47, 18], [9, 14], [3, 27], [39, 42]]"
mkDelayWorker32B,7,9,-34.766823555794836,True,0.9,8378820.0,8.1339,0.1676,11422356.318064801,47.76,False,50,56,[],"[[15, 11], [7, 26], [35, 34], [7, 19], [1, 9], [21, 9], [18, 19], [5, 26], [6, 6], [14, 19], [46, 35], [19, 12], [11, 17], [43, 8], [30, 36], [13, 32], [28, 24], [39, 4], [10, 17], [36, 8], [13, 14], [48, 21], [41, 38], [37, 29], [10, 28], [5, 18], [16, 21], [7, 7], [30, 21], [44, 20], [34, 29], [29, 19], [23, 19], [11, 6], [43, 35], [23, 39], [11, 42], [20, 39], [19, 27], [48, 31], [12, 3], [9, 4], [35, 22]]"
mkDelayWorker32B,7,0,-19.014204415035415,True,0.9,7542460.0,8.4378,0.1585,10087220.384598,54.05,False,49,54,[],"[[17, 15], [45, 35], [23, 36], [42, 13], [16, 36], [10, 5], [24, 6], [15, 25], [30, 12], [46, 36], [19, 12], [47, 30], [21, 27], [25, 29], [6, 34], [3, 1], [24, 36], [20, 41], [35, 1], [31, 9], [47, 38], [7, 5], [17, 33], [11, 43], [33, 8], [2, 12], [12, 2], [1, 9], [22, 32], [7, 16], [24, 26], [8, 10], [31, 41], [28, 13], [41, 25], [13, 39], [4, 13], [35, 33], [9, 5], [14, 19], [15, 11], [13, 1], [5, 37]]"
mkDelayWorker32B,7,4,-9.52147405029006,True,1.0,7102580.0,8.71875,0.1499,9282650.3443125,54.19,False,50,50,[],"[[19, 12], [38, 42], [16, 20], [46, 30], [41, 21], [5, 8], [14, 11], [7, 8], [11, 11], [22, 27], [9, 18], [12, 14], [32, 30], [32, 41], [15, 30], [1, 9], [21, 6], [31, 22], [46, 43], [12, 4], [25, 42], [10, 5], [5, 15], [37, 33], [18, 34], [1, 31], [13, 6], [30, 9], [15, 24], [34, 37], [34, 15], [9, 43], [39, 35], [4, 37], [33, 27], [6, 19], [27, 3], [9, 1], [12, 24], [35, 14], [43, 5], [4, 2], [39, 42]]"
reduction_layer,7,4,-25.210477152890782,True,1.0,12536100.0,7.22479,0.1607,14554709.8699833,177.34,False,44,44,[],"[[19, 12], [24, 6], [16, 20], [3, 16], [41, 21], [5, 8], [14, 11], [7, 8], [11, 11], [22, 27], [9, 18], [12, 14], [32, 30], [36, 30], [15, 30], [1, 9], [21, 6], [31, 22], [8, 6], [12, 4], [2, 18], [10, 5], [5, 15], [37, 33], [18, 34], [1, 31], [13, 6], [30, 9], [15, 24], [34, 37], [34, 15], [40, 21]]"
reduction_layer,7,1,-52.98453493123254,True,0.9,14044900.0,7.75839,0.1632,17783220.471235204,181.72,False,44,49,[],"[[14, 1], [41, 37], [18, 5], [14, 10], [19, 12], [8, 18], [3, 34], [36, 9], [13, 17], [32, 36], [20, 12], [17, 15], [30, 36], [6, 19], [17, 23], [33, 17], [12, 14], [40, 36], [20, 5], [40, 22], [19, 30], [33, 3], [42, 18], [1, 34], [14, 19], [1, 9], [40, 7], [13, 3], [11, 36], [2, 18], [22, 5], [4, 6]]"
reduction_layer,7,0,-48.58417766287714,True,0.9,14248800.0,7.05971,0.1717,17271714.3671016,219.5,False,44,49,[],"[[17, 15], [26, 33], [23, 36], [42, 13], [16, 36], [10, 5], [24, 6], [15, 25], [30, 12], [16, 14], [19, 12], [14, 10], [21, 27], [25, 29], [6, 34], [3, 1], [24, 36], [13, 17], [35, 1], [31, 9], [23, 21], [7, 5], [17, 33], [34, 21], [33, 8], [2, 12], [12, 2], [1, 9], [22, 32], [7, 16], [24, 26], [8, 10]]"
reduction_layer,7,8,-48.72788018478466,True,0.9,14044300.0,7.76651,0.1585,17288418.6282905,194.29,False,44,49,[],"[[17, 22], [10, 29], [26, 24], [41, 32], [34, 28], [23, 25], [14, 27], [11, 17], [19, 12], [42, 33], [17, 15], [19, 27], [42, 17], [41, 23], [7, 16], [28, 6], [13, 17], [12, 5], [1, 9], [14, 14], [38, 36], [20, 16], [15, 11], [28, 26], [42, 9], [21, 1], [12, 14], [6, 21], [24, 12], [10, 14], [7, 10], [18, 14]]"
reduction_layer,7,9,-24.76726783327862,True,0.9,12369700.0,7.5207,0.1559,14503190.354961,199.38,False,41,46,[],"[[15, 11], [7, 26], [35, 34], [7, 19], [1, 9], [21, 9], [18, 19], [5, 26], [6, 6], [14, 19], [14, 28], [19, 12], [11, 17], [26, 32], [30, 36], [13, 32], [28, 24], [39, 4], [10, 17], [36, 8], [13, 14], [33, 37], [12, 5], [37, 29], [10, 28], [5, 18], [16, 21], [7, 7], [30, 21], [12, 24], [34, 29], [29, 19]]"
reduction_layer,7,5,-54.71451731700816,True,0.9,14724100.0,7.22734,0.169,17984316.995086,236.84,False,44,49,[],"[[8, 28], [17, 16], [11, 34], [13, 14], [7, 5], [17, 22], [2, 37], [21, 6], [25, 19], [7, 16], [34, 21], [9, 8], [34, 15], [3, 1], [11, 5], [26, 28], [38, 25], [13, 4], [27, 6], [19, 12], [42, 14], [37, 26], [10, 9], [27, 14], [12, 15], [3, 33], [7, 34], [15, 11], [36, 20], [37, 12], [18, 19], [22, 17]]"
reduction_layer,7,2,-58.250585722148095,True,0.9,14723400.0,7.26393,0.172,18395356.477463998,260.19,False,44,49,[],"[[13, 37], [27, 8], [3, 29], [29, 33], [40, 33], [7, 11], [36, 24], [13, 5], [32, 29], [19, 12], [24, 21], [14, 2], [17, 16], [32, 37], [27, 19], [10, 19], [42, 22], [3, 35], [22, 10], [38, 12], [34, 32], [9, 18], [1, 9], [8, 35], [15, 25], [22, 3], [9, 24], [23, 18], [18, 19], [4, 5], [4, 20], [9, 36]]"
reduction_layer,7,7,-50.47173706926792,True,0.9,14076600.0,7.85441,0.1582,17491127.9509092,288.76,False,42,47,[],"[[9, 5], [25, 23], [5, 33], [13, 14], [32, 16], [1, 9], [4, 28], [40, 9], [15, 8], [37, 24], [31, 36], [19, 30], [7, 11], [28, 18], [2, 18], [17, 15], [16, 35], [2, 11], [40, 1], [2, 25], [29, 8], [19, 12], [30, 29], [23, 22], [39, 30], [21, 9], [18, 19], [7, 2], [35, 26], [27, 5], [12, 4], [37, 4]]"
reduction_layer,7,6,-56.229025761420814,True,0.9,14722200.0,7.44889,0.1656,18160366.4080848,298.64,False,44,49,[],"[[16, 3], [21, 24], [6, 7], [7, 10], [30, 1], [25, 31], [1, 9], [11, 13], [40, 24], [4, 6], [1, 22], [31, 20], [14, 2], [17, 1], [42, 17], [22, 5], [26, 29], [10, 9], [5, 15], [20, 14], [16, 19], [2, 18], [12, 5], [17, 29], [15, 11], [22, 17], [6, 33], [13, 5], [13, 36], [12, 29], [19, 12], [18, 14]]"
reduction_layer,7,3,-7.58486435959221,True,0.9,11281500.0,7.20292,0.1539,12505874.290722001,343.38,False,39,43,[],"[[19, 12], [9, 18], [10, 14], [7, 16], [33, 8], [28, 20], [9, 36], [21, 9], [3, 16], [4, 14], [17, 15], [17, 1], [1, 9], [10, 34], [22, 3], [24, 24], [4, 6], [14, 12], [4, 35], [32, 12], [24, 3], [7, 5], [13, 8], [6, 3], [9, 4], [25, 29], [3, 27], [29, 14], [3, 2], [6, 18], [17, 36], [18, 28]]"
arm_core,7,3,-31.40523382975301,True,0.9,11149200.0,19.4152,0.06962,15070220.048620798,325.51,False,37,41,[],"[[19, 12], [9, 18], [10, 14], [7, 16], [33, 8], [28, 20], [35, 29], [21, 9], [3, 16], [4, 14], [13, 14], [17, 1], [1, 9], [16, 4], [22, 3], [6, 2], [4, 6], [17, 15], [26, 20], [4, 30], [14, 14], [14, 8], [13, 8], [24, 18]]"
arm_core,7,4,-18.33880746999341,True,1.0,10780000.0,18.9804,0.06633,13571695.86696,332.35,False,37,37,[],"[[19, 12], [24, 6], [16, 20], [3, 16], [9, 11], [5, 8], [14, 11], [7, 8], [11, 11], [22, 27], [9, 18], [12, 14], [32, 30], [17, 15], [15, 30], [1, 9], [21, 6], [31, 22], [8, 6], [12, 4], [2, 18], [10, 5], [5, 15], [35, 27]]"
arm_core,7,7,-15.261955900270758,True,0.9,10408500.0,19.3864,0.06551,13218826.891643997,191.79,False,34,38,[],"[[9, 5], [25, 23], [7, 16], [13, 14], [32, 16], [1, 9], [4, 28], [3, 15], [15, 8], [28, 19], [19, 12], [19, 30], [11, 23], [4, 5], [2, 18], [7, 7], [24, 6], [2, 11], [14, 15], [2, 25], [29, 8], [20, 3], [30, 29], [23, 22]]"
arm_core,7,2,-12.474290221350401,True,0.9,10132500.0,19.9131,0.06393,12899123.2239975,344.41,False,34,38,[],"[[7, 4], [27, 8], [3, 29], [21, 9], [11, 18], [7, 11], [15, 7], [13, 5], [32, 29], [19, 12], [24, 21], [14, 2], [17, 16], [27, 14], [26, 22], [10, 19], [3, 9], [1, 9], [22, 10], [21, 18], [24, 1], [9, 18], [10, 5], [20, 4]]"
arm_core,7,5,-26.38654565591616,True,0.9,11052000.0,19.2697,0.06806,14494651.382663999,366.67,False,36,40,[],"[[8, 28], [17, 16], [19, 12], [13, 14], [7, 5], [17, 22], [21, 25], [21, 6], [25, 19], [7, 16], [34, 21], [9, 8], [34, 15], [3, 1], [11, 5], [26, 28], [10, 10], [13, 4], [27, 6], [27, 12], [14, 17], [1, 9], [8, 8], [22, 18]]"
custom_macbuf,42,0,63.606006168341324,True,0.8,233501.0,13.6489,0.005082,16196.495602009798,2.84,False,9,11,"[[2, 2], [2, 6], [3, 6]]","[[7, 2]]"
arm_core,7,1,-23.77139560966788,True,0.9,10745300.0,20.4397,0.06463,14194732.684538301,375.33,False,35,39,[],"[[14, 1], [11, 25], [18, 5], [14, 10], [19, 12], [8, 18], [6, 25], [22, 23], [13, 17], [12, 17], [20, 12], [17, 15], [15, 11], [6, 19], [17, 23], [33, 17], [16, 5], [18, 19], [20, 5], [21, 6], [19, 30], [33, 3], [22, 17], [7, 8]]"
custom_macbuf,42,1,45.624566674862585,True,0.8,313284.0,13.5252,0.005711,24198.813430084796,3.85,False,10,13,"[[5, 6], [7, 2], [2, 1]]","[[3, 5]]"
custom_macbuf,42,2,54.789393260604,True,0.8,283898.0,13.2321,0.005356,20120.1713833848,3.4,False,9,11,"[[7, 1], [3, 2], [2, 1]]","[[6, 2]]"
custom_macbuf,42,3,45.566502606334694,True,0.8,313251.0,13.5174,0.005721,24224.6538045954,3.7,False,10,13,"[[7, 2], [2, 6], [6, 4]]","[[3, 6]]"
custom_macbuf,42,4,28.662641051274406,True,0.5,382869.0,13.4131,0.006182,31747.414856869796,4.25,False,9,18,"[[3, 6], [7, 2], [5, 6]]","[[2, 6]]"
custom_macbuf,42,5,43.548358571759046,True,0.8,324658.0,13.4742,0.005743,25122.792687934798,3.99,False,10,13,"[[6, 2], [2, 5], [4, 4]]","[[3, 6]]"
custom_macbuf,42,6,40.35055688130635,True,0.8,338645.0,13.6115,0.005759,26545.9170983825,2.79,False,10,13,"[[7, 1], [2, 5], [3, 2]]","[[3, 6]]"
custom_macbuf,42,7,45.29290351974648,True,0.8,313235.0,13.6003,0.005715,24346.414181407497,3.64,False,10,13,"[[7, 2], [3, 6], [5, 6]]","[[2, 6]]"
custom_macbuf,42,8,24.68020951404883,True,0.8,396291.0,13.9623,0.006058,33519.7247378994,3.19,False,11,14,"[[5, 4], [7, 1], [3, 3]]","[[6, 7]]"
custom_macbuf,42,9,61.40942760033518,True,0.8,243731.0,14.0253,0.005024,17174.0435809632,2.5,False,9,11,"[[2, 5], [3, 6], [5, 4]]","[[7, 2]]"
arm_core,7,9,-7.1978210105698075,True,0.9,9797930.0,20.2184,0.06206,12293990.91861872,202.53,False,33,37,[],"[[15, 11], [7, 26], [19, 12], [7, 19], [1, 9], [29, 30], [18, 19], [13, 14], [6, 6], [14, 19], [14, 28], [25, 12], [11, 17], [10, 19], [7, 11], [20, 7], [28, 24], [18, 28], [23, 16], [4, 5], [17, 1], [21, 6], [12, 5], [17, 17]]"
arm_core,7,0,-39.91017259711117,True,0.9,12023600.0,18.7142,0.07131,16045609.650607202,431.25,False,37,41,[],"[[17, 15], [7, 10], [14, 21], [29, 2], [15, 7], [10, 5], [24, 6], [15, 25], [30, 12], [20, 1], [19, 12], [14, 10], [21, 27], [25, 29], [9, 18], [3, 1], [22, 17], [13, 17], [35, 1], [31, 9], [23, 21], [11, 20], [22, 5], [34, 21]]"
arm_core,7,6,0.026942372190420994,True,0.9,9652490.0,18.3674,0.06467,11465418.335897421,291.5,False,33,37,[],"[[16, 3], [21, 24], [6, 7], [7, 10], [30, 1], [21, 1], [1, 9], [11, 13], [17, 20], [4, 6], [1, 22], [31, 20], [14, 2], [17, 1], [2, 18], [22, 5], [26, 29], [10, 9], [5, 15], [20, 14], [16, 19], [12, 2], [31, 5], [17, 29]]"
mkDelayWorker32B,42,0,-30.869224657821736,True,0.9,8008020.0,8.95354,0.1547,11092009.70735676,58.94,False,50,56,[],"[[21, 10], [33, 35], [5, 28], [11, 17], [28, 39], [28, 3], [11, 3], [2, 9], [24, 15], [8, 14], [7, 4], [13, 7], [9, 1], [16, 37], [14, 9], [30, 42], [6, 25], [42, 27], [20, 30], [4, 10], [39, 6], [48, 35], [8, 31], [3, 34], [4, 27], [28, 25], [8, 3], [43, 22], [13, 25], [37, 35], [12, 7], [45, 4], [10, 16], [19, 28], [16, 18], [10, 5], [25, 43], [7, 41], [27, 25], [19, 3], [34, 5], [43, 1], [47, 26]]"
mkDelayWorker32B,42,1,-34.18886355448889,True,0.9,8378820.0,8.03668,0.1689,11373370.485362642,58.25,False,50,56,[],"[[29, 4], [2, 27], [11, 4], [21, 1], [25, 35], [7, 20], [21, 16], [10, 7], [41, 28], [18, 34], [16, 23], [1, 3], [23, 5], [28, 7], [22, 8], [37, 35], [11, 18], [21, 10], [31, 18], [40, 4], [48, 15], [31, 35], [12, 5], [47, 11], [35, 10], [19, 25], [15, 30], [17, 22], [7, 14], [29, 14], [10, 33], [13, 17], [45, 23], [14, 1], [23, 42], [40, 40], [1, 39], [9, 26], [44, 40], [2, 18], [29, 25], [19, 43], [6, 5]]"
mkDelayWorker32B,42,2,-26.910566889842013,True,0.9,7892370.0,8.98416,0.1517,10756487.96414064,59.33,False,49,54,[],"[[6, 2], [40, 7], [14, 3], [28, 15], [11, 4], [42, 23], [16, 43], [13, 9], [12, 17], [7, 24], [2, 9], [14, 10], [39, 33], [1, 6], [31, 42], [42, 13], [21, 34], [36, 6], [40, 14], [10, 7], [14, 20], [31, 10], [43, 33], [3, 8], [25, 36], [20, 18], [15, 19], [4, 40], [47, 15], [35, 16], [30, 19], [21, 17], [34, 4], [34, 27], [17, 28], [40, 36], [12, 4], [17, 20], [40, 25], [44, 22], [45, 30], [29, 20], [19, 24]]"
mkDelayWorker32B,42,3,-17.177631565816455,True,0.9,7542990.0,7.76333,0.1696,9931559.006416319,54.57,False,49,54,[],"[[9, 16], [11, 2], [5, 26], [2, 9], [3, 8], [30, 42], [4, 22], [44, 5], [25, 39], [28, 16], [8, 14], [10, 16], [36, 20], [47, 18], [39, 13], [42, 13], [14, 8], [12, 39], [39, 35], [2, 17], [29, 22], [1, 3], [27, 1], [21, 41], [22, 17], [13, 7], [34, 36], [15, 14], [8, 27], [3, 14], [40, 6], [4, 10], [14, 16], [6, 2], [19, 41], [7, 14], [11, 39], [40, 43], [40, 21], [12, 6], [16, 25], [30, 24], [21, 16]]"
mkDelayWorker32B,42,5,-22.087572012634425,True,0.9,7542830.0,9.75025,0.1407,10347708.08379525,51.11,False,49,54,[],"[[10, 18], [4, 7], [10, 5], [34, 7], [44, 24], [47, 21], [46, 12], [30, 19], [20, 18], [11, 2], [13, 7], [14, 10], [44, 16], [34, 22], [31, 36], [40, 7], [18, 36], [42, 11], [38, 32], [33, 10], [7, 36], [19, 10], [37, 7], [31, 3], [8, 14], [14, 19], [32, 5], [1, 4], [3, 8], [2, 2], [43, 43], [14, 3], [37, 24], [5, 1], [43, 22], [2, 18], [27, 13], [39, 7], [27, 21], [21, 1], [17, 10], [17, 41], [28, 29]]"
mkDelayWorker32B,42,4,-22.186951805608228,True,0.9,7654610.0,8.17973,0.1654,10356131.16134662,63.54,False,50,56,[],"[[21, 37], [48, 32], [23, 24], [31, 12], [14, 8], [32, 40], [28, 42], [11, 4], [48, 38], [37, 43], [9, 25], [24, 32], [12, 2], [39, 4], [8, 37], [21, 17], [17, 19], [3, 8], [18, 14], [20, 3], [47, 32], [13, 26], [20, 13], [12, 15], [43, 8], [20, 37], [48, 19], [46, 32], [19, 12], [31, 29], [5, 1], [13, 7], [36, 8], [43, 33], [45, 23], [40, 13], [35, 28], [12, 30], [10, 5], [7, 14], [35, 15], [16, 22], [4, 2]]"
lightweight_cipher,42,0,37.60659336926329,True,0.9,309584.0,3.49515,0.02051,22192.692035976004,3.85,False,10,11,[],"[[7, 4], [2, 2], [8, 4]]"
mkDelayWorker32B,42,7,-13.789968642324096,True,0.9,7210400.0,8.91715,0.15,9644432.753999999,56.37,False,49,54,[],"[[25, 42], [28, 14], [13, 36], [12, 27], [12, 4], [1, 32], [12, 17], [4, 3], [8, 14], [17, 24], [2, 2], [21, 13], [36, 18], [3, 8], [10, 10], [1, 3], [16, 37], [7, 4], [30, 4], [14, 8], [20, 16], [14, 1], [47, 2], [40, 13], [10, 2], [18, 17], [39, 6], [30, 24], [27, 6], [2, 9], [38, 40], [29, 23], [42, 26], [35, 6], [42, 7], [24, 43], [31, 18], [14, 32], [8, 34], [30, 15], [33, 38], [23, 1], [43, 5]]"
lightweight_cipher,42,1,-20.608511408993905,True,0.8,514512.0,3.74398,0.02227,42899.205142915205,4.51,False,13,16,[],"[[3, 5], [6, 2], [11, 4]]"
lightweight_cipher,42,2,30.59681613596244,True,0.8,336241.0,3.54503,0.02071,24685.9975914833,3.86,False,10,13,[],"[[6, 2], [7, 1], [3, 2]]"
lightweight_cipher,42,3,38.278112892059696,True,0.9,310277.0,3.30943,0.02138,21953.8394589118,3.83,False,10,11,[],"[[6, 2], [2, 2], [4, 2]]"
lightweight_cipher,42,4,20.781749416656666,True,0.9,370026.0,3.56837,0.02134,28177.115720410802,3.67,False,12,13,[],"[[7, 6], [6, 2], [3, 1]]"
lightweight_cipher,42,5,1.8947975607299585,True,0.8,436067.0,3.62255,0.02209,34895.009944676494,4.25,False,12,15,[],"[[2, 2], [6, 2], [10, 5]]"
lightweight_cipher,42,6,26.66493558773184,True,0.8,352598.0,3.47152,0.02131,26084.5270009376,5.03,False,10,13,[],"[[6, 2], [7, 1], [8, 4]]"
lightweight_cipher,42,7,30.841702989533577,True,0.8,336181.0,3.41604,0.02142,24598.893860200802,5.16,False,10,13,[],"[[7, 2], [6, 2], [5, 1]]"
lightweight_cipher,42,8,1.3449542617015113,True,0.9,442580.0,3.47595,0.02281,35090.58354231,4.56,False,13,14,[],"[[6, 7], [2, 2], [7, 4]]"
arm_core,7,8,-33.4981349868005,True,0.9,11515300.0,19.1496,0.06943,15310244.5899384,348.61,False,36,40,[],"[[17, 22], [10, 29], [26, 24], [17, 15], [34, 28], [23, 25], [14, 27], [11, 17], [19, 12], [17, 1], [6, 2], [19, 27], [1, 9], [29, 11], [7, 16], [28, 6], [13, 17], [12, 5], [25, 23], [14, 14], [30, 22], [20, 16], [15, 11], [28, 26]]"
lightweight_cipher,42,9,2.7543295112163744,True,0.8,436067.0,3.61701,0.02193,34589.2832837631,6.64,False,12,15,[],"[[10, 5], [6, 2], [2, 2]]"
softmax,7,2,-49.61613806489916,True,0.9,9604570.0,6.52826,0.08539,5354049.503354798,305.29,False,42,47,"[[13, 37], [27, 8], [3, 29], [21, 9], [40, 33], [35, 12], [36, 24], [13, 5]]",[]
