circuit,seed,sample_index,aspect_ratio,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,vtr_seconds,cached,grid_w,grid_h,dsp_coords,bram_coords
lightweight_cipher,42,9,0.3,1208360.0,3.72959,0.03004,135380.888666896,-280.615151281833,True,5.45,False,12,40,[],"[[10, 5], [5, 3], [7, 7]]"
mkDelayWorker32B,123,15,1.1,7857360.0,8.46872,0.1602,10659993.44102784,-25.772074970282766,True,60.33,False,55,50,[],"[[21, 27], [38, 40], [37, 23], [38, 16], [2, 30], [14, 16], [26, 34], [29, 41], [27, 12], [2, 8], [8, 9], [5, 43], [12, 3], [37, 35], [35, 41], [43, 26], [40, 15], [11, 4], [36, 29], [5, 11], [3, 1], [34, 14], [1, 1], [3, 25], [17, 19], [9, 31], [19, 40], [6, 14], [15, 16], [37, 9], [33, 7], [23, 30], [42, 37], [4, 6], [44, 18], [15, 23], [31, 7], [33, 35], [11, 31], [26, 21], [21, 38], [42, 24], [35, 16]]"
lightweight_cipher,42,10,0.7,524263.0,3.68521,0.02251,43489.7533226773,-22.268801771929922,True,5.11,False,12,17,[],"[[10, 7], [1, 1], [6, 6]]"
lightweight_cipher,42,12,1.0,460602.0,3.7614,0.02167,37543.456221876,-5.551148395042059,True,4.25,False,14,14,[],"[[4, 3], [1, 7], [9, 4]]"
lightweight_cipher,42,14,1.3,506369.0,3.54525,0.02366,42474.543136935,-19.414599954863178,True,4.68,False,17,13,[],"[[8, 1], [3, 5], [10, 6]]"
lightweight_cipher,42,13,1.5,572826.0,3.61037,0.02401,49655.4124729362,-39.60317823626352,True,5.13,False,19,13,[],"[[10, 3], [5, 6], [8, 4]]"
lightweight_cipher,42,16,0.7,384125.0,3.60151,0.02089,28899.8533005875,18.749816577946586,True,4.12,False,10,14,[],"[[1, 7], [6, 6], [3, 3]]"
lightweight_cipher,42,11,0.4,1306000.0,3.77468,0.03081,151885.0453848,-327.01558614247483,True,8.4,False,14,35,[],"[[11, 4], [12, 6], [9, 5]]"
lightweight_cipher,42,15,1.2,420964.0,3.5114,0.02214,32726.749989744,7.990728817286791,True,5.07,False,14,12,[],"[[5, 5], [6, 5], [2, 2]]"
lightweight_cipher,42,17,1.5,723898.0,3.5996,0.02562,66759.141829296,-87.68927517770172,True,4.63,False,21,14,[],"[[11, 7], [3, 2], [2, 1]]"
lightweight_cipher,123,0,1.2,436126.0,3.47079,0.02253,34103.700642436204,4.119515633928401,True,3.74,False,14,12,[],"[[5, 3], [7, 4], [12, 4]]"
mkDelayWorker32B,123,18,2.0,14480300.0,8.31625,0.2093,25204281.667337503,-197.3730538365926,True,63.08,False,99,50,[],"[[4, 25], [19, 27], [34, 27], [3, 20], [31, 26], [2, 5], [12, 30], [42, 3], [4, 43], [7, 43], [18, 26], [41, 32], [27, 32], [31, 18], [47, 16], [38, 7], [17, 35], [22, 23], [1, 1], [21, 38], [5, 21], [11, 16], [1, 14], [17, 18], [5, 2], [7, 22], [37, 33], [1, 40], [28, 38], [16, 37], [28, 21], [6, 14], [1, 8], [23, 36], [12, 11], [35, 1], [41, 7], [45, 25], [6, 33], [39, 31], [4, 10], [29, 5], [44, 33]]"
lightweight_cipher,123,1,0.7,659112.0,3.75143,0.02454,60677.911490126404,-70.59226519117556,True,3.83,False,14,20,[],"[[9, 3], [12, 6], [7, 2]]"
lightweight_cipher,42,18,0.1,1816900.0,3.45381,0.03557,223209.83822672997,-527.5409120211693,True,6.02,False,8,80,[],"[[1, 7], [2, 4], [6, 6]]"
lightweight_cipher,42,19,1.0,481257.0,3.76029,0.02184,39523.1029181352,-11.116804923085834,True,5.38,False,14,14,[],"[[11, 7], [1, 7], [5, 7]]"
lightweight_cipher,123,2,1.6,703091.0,3.62476,0.02581,65777.7175968596,-84.93006051765067,True,4.77,False,22,14,[],"[[10, 1], [3, 4], [10, 7]]"
lightweight_cipher,123,3,1.8,955091.0,3.59081,0.0275,94312.633627025,-165.15424495448653,True,5.22,False,25,14,[],"[[8, 7], [3, 1], [11, 4]]"
lightweight_cipher,123,4,1.2,599261.0,3.77025,0.02299,51942.773422897495,-46.03395471127834,True,5.49,False,17,14,[],"[[11, 5], [3, 7], [1, 1]]"
lightweight_cipher,123,5,2.0,700973.0,3.68831,0.0246,63600.980850497996,-78.81029727650616,True,3.98,False,23,12,[],"[[9, 1], [12, 2], [8, 5]]"
lightweight_cipher,42,8,0.1,5680110.0,5.46932,0.05689,1767364.038521628,-4868.836720721491,True,18.36,False,14,140,[],"[[12, 1], [4, 2], [11, 7]]"
lightweight_cipher,123,6,0.2,1106660.0,3.43631,0.0292,111042.54327832001,-212.18937048484582,True,4.79,False,9,45,[],"[[7, 1], [1, 5], [2, 6]]"
lightweight_cipher,123,9,1.1,459824.0,3.48148,0.02375,38020.6164136,-6.892655311912442,True,3.81,False,15,14,[],"[[6, 4], [1, 5], [12, 7]]"
lightweight_cipher,123,10,1.5,756330.0,3.6427,0.02534,69813.81059394001,-96.27729100046363,True,4.18,False,21,14,[],"[[6, 1], [5, 3], [1, 7]]"
lightweight_cipher,123,8,1.4,598918.0,3.88394,0.02314,53827.3788899288,-51.33240859205929,True,5.27,False,19,14,[],"[[10, 7], [5, 5], [12, 3]]"
lightweight_cipher,123,11,0.7,596024.0,3.7625,0.02344,52565.144632,-47.78371358964455,True,4.37,False,13,19,[],"[[5, 2], [11, 5], [4, 2]]"
lightweight_cipher,123,7,0.4,932183.0,3.5728,0.02805,93420.62099832,-162.64640559131593,True,6.57,False,12,30,[],"[[10, 6], [6, 2], [9, 4]]"
lightweight_cipher,123,13,1.3,587022.0,3.62144,0.02418,51403.4145316224,-44.51757992589056,True,4.4,False,18,14,[],"[[12, 7], [3, 6], [10, 3]]"
lightweight_cipher,123,14,0.8,638450.0,3.62033,0.02436,56305.69641186,-58.300047878688666,True,6.24,False,14,18,[],"[[3, 3], [12, 2], [9, 4]]"
lightweight_cipher,123,12,1.8,607268.0,3.56321,0.0243,52580.908869804,-47.82803378738955,True,7.76,False,21,12,[],"[[8, 1], [4, 5], [3, 4]]"
lightweight_cipher,123,17,0.9,309846.0,3.63136,0.01963,22086.9373340928,37.90391629462154,True,4.84,False,10,11,[],"[[1, 2], [4, 3], [6, 3]]"
lightweight_cipher,123,16,1.2,514739.0,3.75963,0.02216,42884.6566143912,-20.567609104099766,True,5.31,False,16,13,[],"[[7, 1], [6, 6], [9, 4]]"
lightweight_cipher,123,18,0.6,505152.0,3.561,0.02301,41391.45271871999,-16.36955698432157,True,10.27,False,11,18,[],"[[9, 4], [5, 7], [6, 7]]"
lightweight_cipher,123,19,0.4,1305920.0,3.47927,0.03272,148668.171669248,-317.9715409455786,True,9.88,False,14,35,[],"[[2, 5], [12, 1], [6, 3]]"
lightweight_cipher,123,15,0.2,2286870.0,3.62033,0.04128,341766.369489888,-860.855403649339,True,11.33,False,13,65,[],"[[8, 5], [11, 1], [7, 1]]"
mkDelayWorker32B,7,12,0.1,63582700.0,20.3099,0.4049,522870967.057777,-6069.100087385619,True,347.25,False,49,490,[],"[[28, 32], [31, 20], [26, 15], [19, 29], [9, 32], [12, 42], [16, 42], [12, 3], [24, 9], [8, 10], [7, 4], [34, 15], [40, 42], [40, 16], [47, 19], [7, 43], [22, 40], [5, 2], [41, 32], [2, 30], [30, 32], [11, 37], [45, 5], [44, 6], [14, 22], [16, 13], [37, 19], [18, 27], [23, 31], [38, 20], [44, 38], [24, 33], [36, 31], [40, 29], [21, 26], [43, 22], [15, 28], [14, 36], [8, 33], [24, 43], [8, 3], [27, 21], [2, 21]]"
mkDelayWorker32B,123,19,2.0,15159900.0,9.51291,0.1935,27905556.893791497,-229.24408566943964,True,80.98,False,99,50,[],"[[10, 13], [30, 17], [29, 9], [22, 6], [7, 18], [35, 38], [28, 9], [41, 14], [8, 21], [27, 18], [5, 7], [26, 31], [20, 43], [19, 30], [39, 35], [33, 26], [28, 21], [21, 2], [27, 38], [11, 15], [45, 40], [47, 16], [43, 40], [16, 27], [21, 34], [4, 36], [39, 21], [25, 31], [30, 10], [13, 6], [24, 8], [10, 26], [26, 1], [31, 2], [42, 32], [33, 6], [11, 41], [23, 40], [14, 29], [6, 24], [2, 19], [44, 4], [7, 28]]"
mkDelayWorker32B,7,15,0.1,66266200.0,18.9732,0.4297,540254017.751448,-6274.194243132662,True,353.23,False,50,500,[],"[[16, 26], [31, 31], [7, 41], [19, 23], [1, 13], [5, 24], [27, 2], [11, 34], [27, 25], [44, 10], [30, 35], [35, 15], [25, 2], [5, 33], [1, 39], [3, 29], [6, 20], [18, 24], [22, 36], [47, 28], [46, 14], [26, 25], [3, 5], [5, 3], [13, 5], [32, 19], [7, 26], [6, 8], [28, 31], [8, 39], [34, 33], [2, 29], [31, 21], [18, 3], [10, 13], [37, 23], [1, 30], [32, 33], [41, 30], [23, 2], [48, 21], [27, 38], [47, 1]]"
mkDelayWorker32B,123,11,0.2,32839400.0,13.9176,0.2762,126236003.956128,-1389.397178464697,True,141.6,False,50,250,[],"[[33, 22], [2, 14], [48, 24], [31, 1], [18, 1], [27, 11], [30, 22], [7, 13], [11, 9], [43, 9], [44, 2], [5, 7], [43, 39], [12, 33], [27, 19], [3, 4], [26, 37], [4, 32], [32, 9], [41, 29], [21, 35], [14, 4], [11, 24], [6, 21], [10, 25], [16, 43], [42, 11], [31, 17], [33, 42], [15, 10], [32, 21], [21, 3], [13, 11], [5, 19], [38, 26], [36, 7], [22, 35], [10, 33], [4, 6], [39, 27], [48, 41], [3, 39], [4, 38]]"
mkDelayWorker32B,123,17,0.2,37183800.0,11.8149,0.3075,135091785.17565,-1493.8822314456254,True,122.74,False,50,250,[],"[[26, 25], [16, 12], [10, 8], [47, 21], [5, 25], [17, 11], [23, 21], [34, 38], [36, 8], [8, 21], [42, 19], [30, 37], [33, 5], [6, 19], [31, 3], [19, 16], [38, 13], [29, 20], [48, 41], [45, 29], [18, 24], [19, 42], [35, 10], [32, 25], [15, 23], [1, 35], [43, 3], [33, 16], [40, 27], [32, 13], [13, 35], [38, 33], [25, 23], [28, 10], [46, 3], [17, 39], [30, 43], [32, 19], [7, 4], [29, 41], [21, 37], [16, 19], [33, 29]]"
mkDelayWorker32B,123,10,0.1,66266600.0,21.3645,0.4133,585130622.19681,-6803.671459975075,True,259.32,False,50,500,[],"[[44, 12], [47, 23], [22, 34], [31, 5], [21, 1], [45, 1], [28, 41], [33, 15], [2, 12], [23, 9], [11, 39], [48, 20], [36, 6], [15, 8], [3, 23], [7, 33], [6, 41], [27, 33], [6, 9], [13, 10], [26, 43], [14, 17], [10, 33], [8, 43], [24, 12], [21, 10], [13, 25], [6, 21], [21, 40], [9, 34], [43, 13], [23, 29], [29, 27], [36, 43], [26, 30], [10, 15], [14, 34], [38, 17], [4, 18], [43, 24], [9, 19], [40, 8], [42, 35]]"
mkDelayWorker32B,123,5,0.1,74833500.0,25.6973,0.4038,776515031.6382899,-9061.722970567393,True,289.02,False,50,500,[],"[[8, 3], [2, 22], [14, 4], [4, 36], [16, 29], [22, 35], [15, 7], [13, 28], [3, 25], [28, 2], [7, 16], [11, 27], [10, 43], [28, 26], [2, 9], [18, 5], [41, 30], [21, 24], [44, 18], [21, 8], [10, 22], [32, 5], [26, 23], [44, 11], [48, 36], [3, 18], [39, 1], [16, 39], [9, 28], [12, 26], [19, 41], [15, 31], [41, 21], [40, 28], [1, 19], [29, 26], [39, 10], [11, 9], [12, 4], [35, 18], [19, 4], [38, 22], [27, 20]]"
reduction_layer,7,12,0.9,12795000.0,7.32363,0.1602,15011676.50517,-29.141645204043655,True,159.33,False,42,47,[],"[[40, 4], [32, 7], [27, 30], [7, 15], [30, 20], [26, 19], [26, 5], [1, 3], [35, 31], [25, 24], [9, 12], [24, 4], [9, 25], [37, 37], [4, 29], [10, 19], [20, 27], [36, 27], [34, 9], [39, 32], [1, 26], [28, 19], [19, 25], [17, 7], [14, 12], [11, 25], [6, 19], [16, 10], [7, 1], [16, 22], [25, 8], [13, 3]]"
reduction_layer,7,11,1.4,17667900.0,7.64516,0.1783,24083680.357501198,-107.18579319670684,True,174.17,False,61,44,[],"[[40, 30], [6, 29], [18, 3], [37, 17], [2, 29], [42, 9], [7, 17], [14, 12], [28, 33], [25, 1], [39, 6], [34, 34], [19, 22], [14, 20], [8, 23], [7, 10], [4, 37], [8, 32], [25, 22], [20, 33], [39, 25], [3, 29], [2, 20], [26, 26], [7, 3], [29, 28], [21, 13], [22, 27], [22, 16], [22, 3], [35, 16], [1, 14]]"
reduction_layer,7,1,1.4,17667800.0,7.84935,0.1748,24241394.388564,-108.54256700116484,True,212.47,False,61,44,[],"[[8, 32], [25, 18], [32, 11], [8, 24], [33, 37], [38, 23], [42, 4], [42, 27], [4, 35], [16, 36], [6, 32], [10, 2], [36, 1], [21, 17], [40, 31], [26, 25], [1, 18], [31, 21], [33, 2], [3, 31], [34, 37], [23, 1], [20, 10], [40, 3], [24, 20], [20, 31], [22, 20], [7, 34], [23, 32], [26, 16], [10, 28], [11, 24]]"
reduction_layer,7,10,1.1,11495500.0,7.21178,0.1556,12899709.443643998,-10.972928282367025,True,233.12,False,44,40,[],"[[4, 33], [6, 32], [41, 18], [30, 28], [31, 12], [8, 15], [29, 6], [31, 5], [3, 15], [37, 7], [30, 19], [16, 5], [23, 7], [14, 5], [2, 14], [40, 27], [34, 18], [19, 5], [11, 11], [16, 19], [22, 18], [35, 12], [39, 31], [33, 27], [9, 12], [31, 31], [35, 27], [41, 31], [32, 4], [18, 22], [27, 29], [11, 17]]"
reduction_layer,7,8,0.3,36181600.0,8.0648,0.2455,71636253.76544,-516.268520330636,True,247.62,False,40,133,[],"[[35, 15], [38, 3], [10, 29], [24, 32], [19, 1], [38, 23], [5, 23], [36, 35], [36, 8], [30, 33], [16, 13], [23, 34], [6, 22], [27, 27], [25, 29], [11, 29], [33, 29], [11, 18], [9, 17], [8, 20], [37, 21], [22, 12], [13, 20], [37, 29], [23, 21], [4, 18], [27, 8], [3, 21], [14, 2], [23, 4], [1, 15], [3, 11]]"
reduction_layer,7,0,1.5,18130200.0,8.67615,0.1653,26001745.330869,-123.68641963797475,True,269.78,False,64,43,[],"[[41, 36], [23, 19], [38, 1], [15, 14], [10, 20], [5, 15], [31, 29], [1, 6], [18, 13], [4, 1], [34, 35], [7, 20], [42, 13], [40, 9], [19, 10], [11, 6], [38, 32], [22, 24], [40, 29], [37, 18], [14, 27], [8, 24], [9, 18], [38, 12], [14, 33], [24, 17], [7, 27], [28, 35], [37, 29], [39, 20], [36, 29], [24, 2]]"
reduction_layer,7,13,1.4,17196600.0,7.17234,0.1835,22632864.685073998,-94.70479397183462,True,225.2,False,60,43,[],"[[2, 32], [33, 18], [41, 6], [37, 12], [25, 20], [9, 26], [29, 27], [41, 15], [19, 27], [34, 14], [7, 25], [42, 22], [28, 1], [20, 18], [24, 25], [15, 2], [8, 18], [26, 36], [41, 24], [13, 8], [33, 7], [32, 27], [23, 18], [4, 9], [28, 7], [14, 14], [10, 7], [8, 34], [13, 15], [38, 34], [39, 15], [17, 8]]"
reduction_layer,7,9,2.0,26284200.0,7.92595,0.2087,43477898.116413005,-274.0293291581146,True,272.56,False,87,44,[],"[[6, 12], [15, 10], [42, 37], [23, 4], [27, 30], [36, 28], [23, 29], [21, 27], [35, 8], [25, 20], [9, 26], [36, 2], [18, 34], [38, 30], [26, 10], [31, 12], [16, 19], [39, 22], [10, 1], [39, 8], [32, 17], [34, 4], [24, 14], [24, 20], [35, 34], [5, 17], [15, 32], [8, 37], [4, 33], [30, 12], [11, 17], [13, 24]]"
reduction_layer,7,3,0.9,14249000.0,7.80155,0.1593,17708470.751835,-52.341482055788646,True,331.79,False,44,49,[],"[[24, 31], [32, 15], [11, 6], [8, 17], [39, 19], [42, 2], [22, 33], [3, 15], [9, 12], [12, 18], [3, 5], [37, 21], [11, 15], [13, 15], [23, 18], [7, 33], [23, 2], [2, 14], [27, 37], [26, 24], [8, 25], [33, 15], [9, 18], [13, 22], [17, 16], [32, 29], [10, 1], [1, 5], [24, 37], [11, 31], [22, 19], [31, 12]]"
reduction_layer,7,14,0.8,15401400.0,7.48978,0.17,19610026.607640002,-68.70008474626543,True,201.31,False,43,54,[],"[[28, 35], [2, 15], [16, 27], [17, 5], [10, 8], [28, 27], [8, 8], [37, 12], [33, 28], [41, 7], [14, 32], [8, 36], [33, 11], [20, 19], [9, 33], [35, 28], [9, 22], [32, 32], [36, 12], [24, 19], [20, 28], [16, 5], [41, 36], [9, 1], [7, 35], [38, 9], [18, 5], [11, 7], [13, 20], [31, 9], [38, 33], [29, 16]]"
reduction_layer,7,15,1.3,15772000.0,7.79729,0.1654,20340703.093352,-74.98590921392291,True,200.61,False,56,43,[],"[[33, 1], [22, 1], [1, 17], [20, 6], [34, 13], [41, 6], [9, 4], [26, 7], [32, 24], [35, 9], [9, 16], [6, 9], [21, 29], [24, 31], [8, 9], [17, 20], [22, 30], [16, 31], [18, 12], [2, 36], [23, 18], [38, 11], [26, 32], [37, 13], [10, 4], [33, 16], [12, 1], [16, 10], [2, 3], [28, 26], [36, 28], [4, 14]]"
reduction_layer,7,4,1.0,13575300.0,7.48948,0.1617,16440352.349374803,-41.43218110257184,True,377.04,False,44,44,[],"[[20, 22], [11, 31], [34, 31], [14, 14], [21, 12], [29, 12], [24, 8], [41, 30], [21, 5], [20, 37], [22, 24], [16, 14], [4, 1], [19, 16], [20, 30], [3, 10], [28, 36], [4, 24], [26, 14], [23, 17], [1, 12], [33, 3], [26, 24], [7, 23], [12, 15], [4, 18], [17, 15], [30, 4], [7, 35], [40, 17], [10, 24], [40, 25]]"
reduction_layer,7,6,2.0,23851000.0,7.89606,0.1986,37402124.914116,-221.76099344217724,True,377.55,False,83,42,[],"[[20, 26], [37, 26], [2, 20], [40, 12], [18, 12], [38, 35], [29, 25], [35, 8], [14, 15], [3, 34], [3, 4], [34, 12], [1, 7], [35, 14], [25, 5], [11, 34], [10, 4], [4, 23], [5, 34], [26, 20], [28, 18], [21, 15], [28, 8], [18, 34], [25, 19], [30, 4], [14, 31], [17, 20], [27, 5], [15, 34], [7, 34], [30, 23]]"
reduction_layer,7,7,1.5,18800300.0,8.6357,0.169,27437783.869990002,-136.0402949332909,True,427.15,False,66,44,[],"[[37, 14], [21, 3], [11, 34], [30, 22], [39, 37], [4, 25], [9, 6], [35, 4], [6, 9], [15, 30], [8, 17], [5, 13], [25, 4], [5, 26], [3, 17], [7, 7], [23, 31], [7, 21], [24, 27], [6, 3], [28, 22], [31, 29], [34, 28], [39, 23], [29, 6], [42, 9], [21, 36], [34, 16], [29, 36], [14, 37], [20, 18], [13, 22]]"
reduction_layer,7,2,0.2,66607500.0,7.67542,0.3789,193709039.715585,-1566.429733624398,True,439.17,False,44,220,[],"[[27, 21], [24, 15], [25, 32], [40, 37], [28, 27], [21, 36], [38, 3], [15, 7], [24, 25], [7, 7], [18, 23], [24, 33], [25, 18], [4, 34], [12, 9], [42, 22], [40, 11], [38, 31], [35, 25], [34, 22], [2, 32], [6, 10], [37, 32], [38, 18], [21, 30], [34, 32], [15, 36], [3, 27], [6, 29], [29, 32], [33, 36], [41, 21]]"
reduction_layer,42,0,1.6,20677900.0,7.18204,0.196,29107862.963536,-150.40756175303153,True,198.93,False,70,44,[],"[[10, 8], [28, 26], [24, 13], [23, 26], [37, 11], [31, 17], [25, 36], [30, 34], [36, 20], [26, 12], [19, 30], [6, 8], [17, 34], [3, 23], [27, 7], [42, 2], [14, 28], [39, 37], [40, 24], [38, 28], [26, 35], [29, 28], [6, 21], [33, 17], [31, 11], [30, 24], [35, 27], [36, 36], [18, 21], [9, 29], [35, 12], [36, 12]]"
reduction_layer,7,5,0.2,66606700.0,7.60555,0.3807,192855229.5413295,-1559.0846212675383,True,459.1,False,44,220,[],"[[10, 17], [37, 12], [30, 1], [20, 14], [16, 34], [39, 30], [6, 20], [24, 37], [25, 10], [26, 15], [35, 11], [3, 30], [39, 10], [41, 8], [31, 23], [1, 6], [6, 3], [15, 11], [7, 6], [29, 18], [36, 5], [19, 32], [3, 3], [5, 18], [30, 23], [37, 30], [5, 37], [13, 33], [42, 33], [12, 5], [27, 10], [14, 15]]"
reduction_layer,7,19,2.0,24667800.0,8.00569,0.2022,39931014.027920395,-243.51638502571024,True,259.76,False,85,43,[],"[[1, 17], [7, 15], [17, 20], [10, 36], [17, 31], [3, 30], [42, 9], [10, 5], [11, 13], [8, 1], [29, 23], [30, 9], [35, 35], [3, 8], [23, 34], [16, 35], [6, 18], [8, 8], [20, 21], [37, 22], [5, 29], [39, 12], [27, 10], [41, 5], [24, 19], [42, 22], [32, 25], [5, 16], [41, 35], [18, 25], [13, 11], [33, 5]]"
reduction_layer,7,17,0.9,13152300.0,7.5504,0.1597,15859028.609424,-36.43120042279506,True,373.39,False,43,48,[],"[[27, 31], [3, 26], [19, 29], [3, 5], [15, 35], [35, 37], [4, 25], [22, 32], [15, 24], [27, 19], [16, 6], [1, 16], [24, 9], [41, 32], [11, 5], [39, 30], [40, 30], [9, 21], [17, 34], [33, 32], [26, 2], [26, 11], [31, 21], [38, 21], [33, 26], [32, 16], [4, 4], [6, 8], [41, 12], [34, 6], [36, 16], [19, 7]]"
reduction_layer,42,9,1.0,12719300.0,7.89717,0.1518,15247774.811035799,-31.172739042156667,True,159.37,False,44,44,[],"[[29, 8], [40, 18], [25, 14], [20, 21], [27, 6], [16, 21], [2, 11], [32, 15], [38, 33], [37, 7], [24, 6], [33, 1], [4, 3], [11, 16], [38, 22], [39, 16], [23, 30], [11, 10], [30, 30], [31, 30], [31, 15], [4, 17], [22, 33], [29, 22], [18, 27], [42, 10], [20, 31], [7, 34], [30, 12], [5, 16], [10, 8], [35, 12]]"
reduction_layer,42,5,1.9,19596700.0,7.63188,0.1855,27743317.448658,-138.66872281079517,True,255.84,False,74,39,[],"[[2, 22], [29, 31], [16, 13], [35, 20], [36, 21], [42, 22], [24, 12], [11, 5], [21, 2], [26, 30], [40, 19], [17, 32], [6, 4], [31, 10], [33, 13], [38, 16], [41, 27], [23, 16], [5, 32], [23, 7], [39, 28], [9, 20], [35, 4], [31, 23], [28, 5], [21, 15], [27, 21], [1, 2], [24, 2], [17, 21], [26, 22], [8, 29]]"
reduction_layer,42,3,0.7,17912900.0,8.06148,0.1719,24823130.987314794,-113.54709940047472,True,329.81,False,44,63,[],"[[7, 37], [17, 7], [5, 23], [14, 32], [6, 24], [10, 17], [9, 13], [40, 19], [26, 26], [33, 2], [18, 34], [2, 20], [39, 32], [19, 37], [41, 36], [15, 10], [29, 14], [15, 32], [5, 16], [23, 17], [42, 21], [30, 25], [9, 27], [11, 35], [41, 23], [37, 37], [35, 9], [29, 36], [37, 19], [18, 17], [34, 25], [21, 7]]"
reduction_layer,7,18,0.2,67623500.0,7.48069,0.3849,194709532.43875352,-1575.0367187429595,True,411.24,False,44,220,[],"[[33, 10], [4, 15], [14, 7], [22, 34], [15, 20], [37, 11], [32, 12], [15, 14], [2, 13], [20, 14], [1, 4], [11, 33], [42, 19], [36, 30], [6, 34], [17, 26], [8, 13], [23, 2], [23, 20], [17, 9], [36, 37], [16, 15], [4, 28], [39, 26], [38, 18], [24, 6], [8, 29], [26, 10], [40, 15], [18, 21], [27, 19], [40, 25]]"
reduction_layer,42,7,1.8,21151800.0,7.22868,0.1976,30212959.700102396,-159.9144286656414,True,255.36,False,75,42,[],"[[26, 16], [2, 6], [9, 9], [38, 7], [30, 25], [18, 15], [23, 29], [3, 21], [23, 22], [3, 12], [10, 18], [24, 33], [6, 21], [42, 6], [28, 9], [34, 22], [39, 34], [13, 24], [27, 5], [33, 23], [20, 21], [20, 35], [25, 33], [41, 26], [35, 5], [21, 17], [25, 4], [39, 6], [30, 19], [12, 9], [28, 19], [34, 7]]"
reduction_layer,7,16,1.6,19583100.0,7.49073,0.1889,27710064.899840698,-138.3826595679578,True,467.34,False,70,44,[],"[[8, 6], [30, 22], [39, 33], [40, 19], [32, 36], [25, 25], [9, 32], [37, 28], [34, 28], [1, 6], [19, 5], [39, 17], [23, 17], [22, 9], [18, 4], [28, 1], [24, 15], [7, 8], [17, 8], [1, 17], [14, 17], [2, 34], [19, 28], [6, 33], [15, 5], [13, 18], [8, 30], [31, 16], [29, 37], [14, 28], [20, 15], [27, 18]]"
reduction_layer,42,6,1.7,22243300.0,7.94832,0.1923,33998037.381028794,-192.4764918550257,True,299.75,False,74,44,[],"[[28, 33], [14, 33], [18, 10], [2, 8], [21, 20], [9, 11], [39, 33], [11, 12], [14, 11], [2, 33], [41, 17], [28, 4], [5, 24], [34, 7], [2, 22], [40, 28], [16, 36], [8, 2], [7, 37], [4, 34], [8, 24], [26, 23], [22, 29], [35, 34], [32, 37], [15, 6], [16, 5], [27, 25], [20, 17], [39, 8], [9, 31], [14, 22]]"
reduction_layer,42,8,1.8,23797800.0,7.54495,0.2051,36826363.598661005,-216.8078648894073,True,305.86,False,79,44,[],"[[26, 33], [37, 20], [4, 16], [39, 5], [19, 31], [26, 21], [19, 16], [11, 20], [23, 20], [3, 19], [13, 3], [41, 23], [14, 32], [35, 15], [35, 35], [17, 16], [11, 35], [41, 36], [4, 3], [15, 16], [6, 37], [18, 36], [15, 36], [25, 12], [11, 4], [20, 12], [12, 8], [28, 29], [37, 6], [20, 24], [42, 4], [17, 36]]"
reduction_layer,42,10,1.0,12113700.0,6.85536,0.165,13702222.78128,-17.876746965430748,True,250.21,False,43,43,[],"[[21, 29], [18, 6], [41, 5], [40, 34], [9, 10], [18, 27], [16, 23], [15, 18], [8, 8], [17, 15], [22, 8], [1, 28], [30, 31], [27, 9], [35, 25], [5, 30], [12, 21], [17, 32], [34, 16], [37, 11], [23, 31], [11, 26], [11, 10], [3, 35], [10, 35], [10, 11], [37, 27], [29, 8], [24, 23], [7, 27], [28, 12], [16, 6]]"
reduction_layer,42,13,1.7,19983100.0,7.63209,0.1878,28641907.160116196,-146.3990621677066,True,204.62,False,71,42,[],"[[24, 3], [29, 3], [27, 20], [40, 34], [31, 5], [15, 18], [16, 33], [1, 21], [35, 32], [3, 9], [33, 33], [39, 10], [37, 35], [32, 31], [8, 11], [38, 9], [14, 34], [21, 10], [34, 14], [1, 27], [3, 29], [7, 32], [13, 33], [21, 21], [6, 17], [19, 9], [11, 2], [12, 2], [40, 1], [36, 25], [13, 26], [27, 2]]"
reduction_layer,42,1,1.4,16658300.0,7.95473,0.1707,22619845.984161295,-94.59279739012659,True,457.48,False,61,44,[],"[[22, 26], [26, 15], [29, 4], [32, 29], [31, 29], [38, 21], [10, 10], [26, 3], [41, 21], [37, 25], [42, 28], [9, 4], [25, 4], [4, 1], [20, 23], [8, 29], [10, 37], [9, 10], [2, 21], [13, 30], [6, 31], [42, 35], [14, 36], [26, 27], [12, 32], [2, 27], [39, 23], [14, 30], [7, 1], [9, 26], [34, 2], [20, 12]]"
reduction_layer,42,14,0.8,15856500.0,7.78504,0.1674,20664439.683624,-77.77093298299192,True,161.85,False,44,55,[],"[[39, 6], [9, 1], [28, 29], [4, 4], [7, 23], [29, 25], [29, 36], [7, 29], [40, 12], [40, 23], [17, 35], [12, 8], [23, 31], [26, 16], [5, 3], [11, 6], [24, 18], [42, 19], [33, 18], [11, 30], [20, 15], [2, 6], [34, 16], [30, 13], [24, 33], [10, 36], [20, 1], [1, 35], [32, 32], [35, 4], [32, 16], [18, 35]]"
