circuit,seed,step_index,n_legal_actions,chosen_action_prob,top1_prob,top5_mass,top10_mass,top1pct_mass,uniform_reference_top10_mass,entropy,entropy_over_ln_n_legal,gini,source
mkDelayWorker32B,123,5,2025,0.004584193229675293,0.004584192219633538,0.021702146963892104,0.03908951720431181,0.07078907173386312,0.0049382716049382715,7.421370008137736,0.9747869725883572,0.2376417708593126,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,6,2014,0.0045982347801327705,0.004598234353277272,0.02114667593705333,0.03811931698622861,0.0692630953585234,0.004965243296921549,7.422292548123651,0.9756061383519412,0.23269092308981132,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,7,2005,0.004419703967869282,0.004419703644701718,0.020359847835743197,0.03722687515174415,0.06792880423999656,0.004987531172069825,7.424296370915501,0.9764443558963092,0.22717556405544914,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,8,1998,0.0043984525837004185,0.004398452586344663,0.01959742537015145,0.0363348827450112,0.06408011195376907,0.005005005005005005,7.426041397680886,0.9771233152136979,0.22326569346209424,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,9,1987,0.004037713166326284,0.0040377130252410125,0.018336185777609062,0.034600278084955714,0.06020360066671662,0.0050327126321087065,7.436499727426056,0.97921074672402,0.21220948459798206,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,10,1976,0.0037479924503713846,0.0037479922508691795,0.017918686592830406,0.03390569688020621,0.0590849098498407,0.005060728744939271,7.436373103340725,0.9799103712414379,0.2075876488352144,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,11,1965,0.0036869237665086985,0.0036869232586072775,0.01780260504848286,0.03356938346712901,0.058174844267786324,0.005089058524173028,7.437321319443331,0.9807567662281423,0.20138895725685568,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,12,1954,0.003697380656376481,0.003697381147647144,0.01771525226291181,0.03297990928886148,0.05727105231093681,0.00511770726714432,7.436823072763958,0.9814175819326434,0.1964981980910947,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,13,1947,0.003596113994717598,0.0035961139746619928,0.017442603731107696,0.031784715186491785,0.05500325948989485,0.005136106831022085,7.442285722572418,0.9826038421073118,0.18917729051198373,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,14,1936,0.003644126933068037,0.003644126345652351,0.017196132823506745,0.031188325352837606,0.053969495844887604,0.005165289256198347,7.444005995567371,0.9835667230898824,0.18266364339000063,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,15,1925,0.003645809832960367,0.00364581039144818,0.016628148718772617,0.029637927538639027,0.05220550539613512,0.005194805194805195,7.444794648445574,0.9844120630725499,0.1771639367530855,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,16,1914,0.0036020935513079166,0.0036020929750118966,0.015964901547353444,0.028769322259166546,0.0513412665391641,0.00522466039707419,7.444466802041815,0.9851151904595398,0.17201619771389898,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,17,1912,0.0033988477662205696,0.003398847922055867,0.015163650500135146,0.02764983369150597,0.050109146830529715,0.005230125523012552,7.446988258633518,0.98558520340999,0.16932952424684822,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,18,1901,0.003281119279563427,0.003281119473450321,0.014593043295589457,0.02685670922886321,0.04934873630398769,0.0052603892688058915,7.445102749972732,0.9860886477193825,0.1648133108375669,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,19,1890,0.003015026682987809,0.003015026212412869,0.014031194987305472,0.02627978669095534,0.04674836659397106,0.005291005291005291,7.444598098164723,0.9867802731294798,0.15869509091579648,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,20,1882,0.0029262900352478027,0.002926290434342223,0.013687087692627345,0.02583772017030195,0.04620105518555013,0.005313496280552604,7.443206078613121,0.9871507850146899,0.15559048685737564,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,21,1872,0.00279923714697361,0.002799237216756494,0.01307624471375663,0.02506775285210743,0.044972701420830846,0.005341880341880342,7.443319849494497,0.9878638768458576,0.15027046020590085,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,22,1861,0.0026518860831856728,0.0026518856125225592,0.012865879384936154,0.02490638033820625,0.0446819658250956,0.0053734551316496505,7.441575094476021,0.9884054086755172,0.14520582224570444,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,23,1854,0.002647732850164175,0.0026477329487758325,0.012748476825481816,0.024776126016679296,0.044252369221917,0.005393743257820928,7.440403815670181,0.9887447446468774,0.14224568500425705,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,24,1853,0.002628132700920105,0.0026281325347961584,0.012562964481616264,0.024563481642724604,0.04363410504395661,0.005396654074473826,7.441747338591041,0.9889941904645513,0.1405843094358159,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,25,1846,0.002561790868639946,0.0025617909275826487,0.012481898356570187,0.024425112040177267,0.04272347030275191,0.005417118093174431,7.441885514827364,0.9895102718281282,0.13598878043802842,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,26,1835,0.0025559281930327415,0.002555928070763271,0.012498038455876825,0.024217463802606143,0.042019001177217956,0.005449591280653951,7.441659193556803,0.9902671302944855,0.12891188609115956,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,27,1824,0.002561083994805813,0.0025610837936714363,0.012486035187822257,0.024007926905065244,0.04160245740024748,0.005482456140350877,7.4386941783363305,0.9906652045523319,0.12501796576433644,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,28,1817,0.002530117519199848,0.002530117598943157,0.012453429560592802,0.023727829384610415,0.0411093225853642,0.00550357732526142,7.43674718725965,0.990913336769954,0.12270968274097194,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,29,1806,0.0025442084297537804,0.002544208325570766,0.012440281876378094,0.023514097990574787,0.04061394228064989,0.005537098560354375,7.4330109909902085,0.9912175107285408,0.11943173270702512,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,30,1799,0.0025049333926290274,0.0025049330250787034,0.012339832546049489,0.023143278298674543,0.03828093371708784,0.005558643690939411,7.431100768331008,0.9914762397654396,0.11682457268353441,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,31,1788,0.0025342213921248913,0.002534221544287209,0.012227742037112943,0.022782227693857845,0.03707372526653962,0.005592841163310962,7.429252847769556,0.9920414904236738,0.1111233893811352,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,32,1783,0.002549566328525543,0.002549566164561999,0.012008856908190618,0.02227816797013542,0.035675151656878394,0.005608524957936063,7.430073619600469,0.9925222275182658,0.1070912021014443,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,33,1775,0.002520743990316987,0.0025207440013581646,0.011776533262232792,0.02178150401678042,0.0349859042694262,0.005633802816901409,7.42772707867803,0.9928051563904353,0.10425293232214483,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,34,1764,0.0024845972657203674,0.0024845972675010333,0.011525382528890989,0.020807005130696707,0.0338204651149231,0.005668934240362812,7.425843653389885,0.9933788177886648,0.09868092267055095,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,35,1753,0.0023980990517884493,0.0023980991996031473,0.01090755101470363,0.019644057192014813,0.03219917719816534,0.005704506560182544,7.4247846263968125,0.9940689836656067,0.09180661156299874,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,36,1743,0.002365159336477518,0.0023651595175442136,0.010525788986340342,0.019007845257843988,0.03123554931264255,0.005737234652897304,7.421752886880162,0.9944247441286089,0.08766741662411004,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,37,1732,0.002291665878146887,0.002291665992943653,0.009982199093246491,0.01841214961869298,0.030440782673956553,0.005773672055427252,7.417494969355982,0.9946980086321378,0.08411772038653842,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,38,1726,0.0020442602690309286,0.002044260326563373,0.0094566423546224,0.01782617546961153,0.029555863484871808,0.005793742757821553,7.41611173674222,0.9949755384679062,0.08139618530162185,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,39,1723,0.0019672696944326162,0.0019672694514349144,0.009178913810859156,0.017454902348085673,0.02868314990381263,0.005803830528148578,7.416018498511205,0.9951953043322452,0.07896603709097483,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,40,1717,0.0017873846227303147,0.0017873845683046643,0.008699303810087537,0.016828096075728667,0.027172749616744426,0.005824111822947,7.414883450569398,0.9955090076582513,0.07557486596719465,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,41,1714,0.0017611843068152666,0.0017611844514118665,0.008596946958335681,0.01646013937523976,0.026615538724070492,0.005834305717619603,7.413854823005256,0.9956046596236211,0.07447623075576049,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,42,1703,0.0017684540944173932,0.0017684539689236294,0.008572306806994978,0.01589695309635875,0.02574261386276548,0.005871990604815032,7.409033241916306,0.995818168635405,0.07110205789925339,policy distribution at the control rollout's own observations (no VTR)
mkDelayWorker32B,123,43,1694,0.0018148038070648909,0.0018148040713583096,0.008318370022580604,0.015026614395648362,0.023122427277899576,0.0059031877213695395,7.405863342269033,0.9961015297919408,0.06719223708566102,policy distribution at the control rollout's own observations (no VTR)
lightweight_cipher,123,1,84,0.32204756140708923,0.32204759020706936,0.7637030122173045,0.9053526063766512,0.32204759020706936,0.11904761904761904,2.3087014782705633,0.5210555035525868,0.9062185379069654,policy distribution at the control rollout's own observations (no VTR)
lightweight_cipher,123,2,77,0.2341071218252182,0.2341071228377554,0.7642204273017799,0.9029038214992026,0.2341071228377554,0.12987012987012986,2.38316653092815,0.5486356545664868,0.8926149306840199,policy distribution at the control rollout's own observations (no VTR)
lightweight_cipher,123,3,70,0.2771550416946411,0.27715501260800907,0.8254255791995332,0.929190750506767,0.27715501260800907,0.14285714285714285,2.1583483232819405,0.5080265365298636,0.9027346540178023,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,1,1554,0.011715126223862171,0.011715128070730715,0.042480022824126745,0.07194601015983937,0.10141283661732399,0.006435006435006435,7.003291996297531,0.9530119858847927,0.34672906298478257,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,2,1547,0.008557477965950966,0.008557478364283945,0.038080599068930555,0.0661189964084499,0.09363036619470418,0.006464124111182934,7.027613017614796,0.9569094915863238,0.33417439041396024,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,3,1537,0.008395851589739323,0.008395850590708574,0.03622578398472636,0.06394606300619551,0.09059007505486015,0.006506180871828237,7.034716009163056,0.9587232555219192,0.32694422879985474,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,4,1526,0.008132531307637691,0.008132531020564972,0.034252692201866476,0.06186284977500607,0.08751396060270794,0.00655307994757536,7.041320083272941,0.9605635540987066,0.3189268403119796,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,5,1515,0.007359370123594999,0.0073593700951886,0.03251248306152504,0.06000952911683231,0.08470283928229141,0.006600660066006601,7.046997478075708,0.9622877506882268,0.31076789155678397,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,6,1504,0.0070275659672915936,0.007027565341304808,0.03145290025668414,0.0580103308443251,0.0821100416561808,0.006648936170212766,7.049428025145125,0.9635784961309994,0.30472558195346866,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,7,1493,0.00665862113237381,0.006658620455945065,0.030904329036375258,0.054045252133948014,0.07244078731005522,0.006697923643670462,7.067813529687159,0.9670619336137587,0.28980038704952027,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,8,1482,0.0064224847592413425,0.006422486236718822,0.030374043158017665,0.05220666983691906,0.07057565840241936,0.006747638326585695,7.070306733440747,0.9683829065574957,0.28311171615833763,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,9,1471,0.006371083669364452,0.0063710844426940905,0.029325726276339472,0.05056585682588706,0.06883806010876241,0.006798096532970768,7.07343423977869,0.9698008487244266,0.2751195933419086,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,10,1462,0.006469029001891613,0.006469029478317799,0.028290497825629563,0.04871545066342363,0.06703177518280884,0.006839945280437756,7.074658500542984,0.9707855412428251,0.269346999454398,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,11,1451,0.006138070952147245,0.006138070897371334,0.026627791342187367,0.04644826781463925,0.06451399124397422,0.006891798759476223,7.08079164481664,0.9726351123312775,0.25988008856661127,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,12,1440,0.006132818758487701,0.006132819246988501,0.02514497391002516,0.044824999602290944,0.06288771180307394,0.006944444444444444,7.082255138876949,0.9738541202738068,0.25318549757236375,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,13,1433,0.005235731601715088,0.005235731821218264,0.023363371893499782,0.04292741644420147,0.060862125819312995,0.006978367062107467,7.084272918966498,0.9747847447275547,0.24850765969156496,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,14,1426,0.005328512284904718,0.005328511971371508,0.022535121139360677,0.041635922966017765,0.05883968997050708,0.0070126227208976155,7.090713153979762,0.9763287569226082,0.23996992470757017,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,15,1415,0.004595183301717043,0.004595183771235793,0.021056686816875683,0.03962499005468078,0.056397317151913914,0.007067137809187279,7.091903173922126,0.9775349105572533,0.23318701815780085,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,16,1404,0.004338436294347048,0.004338436170323143,0.020640159367065744,0.03908134908451305,0.055732785062179664,0.007122507122507123,7.088886908897633,0.9781713927640608,0.22789116970810408,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,17,1393,0.004288680385798216,0.0042886805956312505,0.02030717215206517,0.03830877669393789,0.05131620373195482,0.007178750897343862,7.087958492950159,0.9791059553587658,0.22157539018249528,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,18,1382,0.004281065426766872,0.004281065359002549,0.020017414269765978,0.03786723721437611,0.05067240808975603,0.00723589001447178,7.086607779967318,0.9799926037683592,0.2153981178917299,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,19,1380,0.004124530125409365,0.004124529909443085,0.01957343579226122,0.037062865603926826,0.04973400170339488,0.007246376811594203,7.088446001946592,0.9804431633203287,0.21290142512704824,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,20,1373,0.004112669266760349,0.004112669283308104,0.019299427590686417,0.03654921814604108,0.049150617990965054,0.007283321194464676,7.087361241725482,0.980983134464797,0.20916000852494387,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,21,1365,0.003945251926779747,0.003945251879343932,0.0190347693900188,0.036025323239068915,0.04858680476689409,0.007326007326007326,7.084952352930995,0.9814435475558473,0.20569083590449333,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,22,1356,0.0038909807335585356,0.0038909804767530013,0.0190008591427119,0.03575520656642418,0.04833537742924667,0.007374631268436578,7.08142371865731,0.9818544916025533,0.2021140258695211,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,23,1346,0.003932357765734196,0.00393235815792868,0.018463490975324404,0.03496136655472898,0.04739447387444489,0.007429420505200594,7.0802259121697375,0.9826969524030561,0.19591206665632677,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,24,1337,0.0038582843262702227,0.0038582837145658988,0.018196095155923735,0.034667114353240894,0.04687145563854561,0.0074794315632011965,7.079860334516138,0.9835620693306293,0.1897321635861675,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,25,1326,0.003887079656124115,0.003887079613417953,0.0179691228904021,0.03434433610629678,0.046598373400312684,0.007541478129713424,7.076431641993884,0.9842153327870932,0.18466468101705713,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,26,1315,0.003656062763184309,0.0036560633936764974,0.017780860459847204,0.03412499005799657,0.045971108612024046,0.0076045627376425855,7.074737006021358,0.9851209955376709,0.17771513576954656,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,27,1309,0.003652287181466818,0.003652287476277541,0.017718878840774718,0.03375784440511434,0.045121918815003055,0.007639419404125287,7.075661608406969,0.9858775404093455,0.17170906977262468,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,28,1302,0.003630939405411482,0.0036309396942852622,0.01756917499085935,0.03324811029270831,0.044523242212303686,0.007680491551459293,7.073043299823607,0.9862495479940103,0.1686057393521232,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,29,1301,0.003589614061638713,0.003589613806884932,0.01724993920465999,0.032632759086118804,0.04375389862415958,0.007686395080707148,7.074685817730655,0.9865842759833569,0.1664896003275984,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,30,1293,0.0036053252406418324,0.0036053250770841125,0.01709531239911104,0.03229216898513788,0.040525429440632775,0.007733952049497293,7.072285828150463,0.9870986520429651,0.16234324258123967,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,31,1283,0.0034945220686495304,0.0034945220602970914,0.01686873934856426,0.03177735271718949,0.039786950589987005,0.00779423226812159,7.06891755917723,0.98769884837168,0.15693554004387522,policy distribution at the control rollout's own observations (no VTR)
reduction_layer,123,32,1273,0.0035273456014692783,0.0035273455023517577,0.016779102844878106,0.03139256364929256,0.03926396818396864,0.007855459544383346,7.065218440371789,0.9882624683811176,0.15151272268804905,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,1,1050,0.015950875356793404,0.01595087640415793,0.05967742130858015,0.10555165767837706,0.11358631775554186,0.009523809523809525,6.466850075450378,0.9296065307553945,0.4601916486321507,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,2,1043,0.01216980628669262,0.012169804060311665,0.0548541194059031,0.10088587662449545,0.10814455315170511,0.009587727708533078,6.490703333733121,0.9339334381593928,0.4482046993149773,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,3,1032,0.012427393347024918,0.012427393245798399,0.053475916881388634,0.09818163294465676,0.10517574621375936,0.009689922480620155,6.494536781858713,0.9359128275689516,0.4415495151379478,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,4,1022,0.011338718235492706,0.01133871709501236,0.05218187101591186,0.09520425155567083,0.10192802640774581,0.009784735812133072,6.499601252227126,0.9379588025025956,0.4350505723886029,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,5,1011,0.010796834714710712,0.010796835343051408,0.05184141009997634,0.09255324935865912,0.09936908838283601,0.009891196834817012,6.500798205044239,0.9395988693319841,0.42929604185910053,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,6,1000,0.010908421128988266,0.010908421501388611,0.051973482505560824,0.08837434858034571,0.08837434858034571,0.01,6.52484608239357,0.9445682162838593,0.4121343586729447,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,7,989,0.011107610538601875,0.011107611337169565,0.05062590437762673,0.08618907970692305,0.08618907970692305,0.010111223458038422,6.528364496809193,0.9465932783007862,0.4043492959039967,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,8,978,0.011303141713142395,0.011303142287021378,0.04914542537107466,0.0821648877852319,0.0821648877852319,0.010224948875255624,6.536301352969119,0.9492835920940718,0.3940203664112816,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,9,967,0.01129678450524807,0.011296783498812397,0.04686052959162222,0.07880984475932823,0.07880984475932823,0.010341261633919338,6.541542297470666,0.9516080022707152,0.3844300372052707,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,10,956,0.010644028894603252,0.01064402807732092,0.04406455379639202,0.07492742810639066,0.07492742810639066,0.010460251046025104,6.548735244990799,0.9542424966698297,0.37361364583716683,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,11,945,0.009484076872467995,0.009484076110299644,0.04178397859865768,0.07190217803756564,0.07190217803756564,0.010582010582010581,6.551206049685362,0.9562150371091914,0.3657002906942075,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,12,936,0.009243736974895,0.009243737542275412,0.03960948773707524,0.06941555354270974,0.06941555354270974,0.010683760683760684,6.549800807817431,0.9573471105379338,0.3604593551046822,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,13,925,0.00871641468256712,0.008716414256129287,0.03777443479342547,0.06708541370548249,0.06708541370548249,0.010810810810810811,6.549640395602244,0.9589807023934783,0.3533933682064472,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,14,918,0.008109250105917454,0.00810925015955078,0.035847631520195114,0.06478762995460387,0.06478762995460387,0.010893246187363835,6.54954692853112,0.9600348030878988,0.34905926714503765,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,15,907,0.008001693524420261,0.008001693274598322,0.03471351585936139,0.06364197737211562,0.06364197737211562,0.011025358324145534,6.547259694720653,0.961398347050723,0.34230969570282244,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,16,900,0.007244919426739216,0.007244919545345103,0.033513349098248255,0.061226367090125314,0.05586514899693855,0.011111111111111112,6.55356608603099,0.9634204297235289,0.3329417039801532,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,17,889,0.007500664796680212,0.007500664750837616,0.03561766842963086,0.06518137880810276,0.05957290121265951,0.01124859392575928,6.529414170044598,0.9616083457382806,0.33877446570072434,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,18,880,0.0075213173404335976,0.007521316805471488,0.03523354493936118,0.06478019575836658,0.059052708549499566,0.011363636363636364,6.524761897960142,0.9623653468293057,0.33377889354299684,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,19,869,0.007715316955000162,0.007715316123200343,0.03496382381071119,0.06460789546452367,0.05876736920046465,0.011507479861910242,6.520545861212996,0.9635311436875432,0.32648731507555095,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,20,862,0.007575107738375664,0.007575108243846026,0.033928336511284386,0.06375456328309592,0.0579856295646911,0.01160092807424594,6.519442845386937,0.9645208805299036,0.32130538830327726,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,21,851,0.007015415001660585,0.0070154156590545485,0.033437465191244804,0.06377769533277707,0.05787734438055717,0.011750881316098707,6.519020553506078,0.9662944435155073,0.3121614897889884,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,22,840,0.007123964373022318,0.0071239653848673935,0.03345048437031005,0.06360148563955301,0.057816880119522955,0.011904761904761904,6.518471001351085,0.9680798957289589,0.30276753286366076,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,23,829,0.0072017852216959,0.007201785988830284,0.033446014230500795,0.0631629789474101,0.05743953452412669,0.012062726176115802,6.515015976321186,0.9694646642406051,0.2949508659246465,policy distribution at the control rollout's own observations (no VTR)
arm_core,123,24,818,0.006835487205535173,0.006835487298240683,0.0328831951868362,0.061776601150279636,0.05677190919103187,0.012224938875305624,6.5116806468554636,0.9708982114211473,0.28659003928172644,policy distribution at the control rollout's own observations (no VTR)
softmax,123,1,1558,0.00935257226228714,0.009352572009196203,0.03821075743969879,0.06416481140589912,0.08978012426876575,0.006418485237483954,7.042499152337483,0.9580121846672484,0.3342593127732876,policy distribution at the control rollout's own observations (no VTR)
softmax,123,2,1553,0.009426072239875793,0.009426072502817141,0.03503007166946857,0.060251361974196255,0.08562743669815892,0.00643915003219575,7.0526773769246045,0.9598164529655376,0.32805519405785,policy distribution at the control rollout's own observations (no VTR)
softmax,123,3,1546,0.0068312450312078,0.006831243767515624,0.03168228334467689,0.05613973815837188,0.08124313211329764,0.00646830530401035,7.062193600943495,0.9617028047360767,0.32174830272694965,policy distribution at the control rollout's own observations (no VTR)
softmax,123,4,1539,0.006826937664300203,0.006826937109343454,0.02974448018129167,0.0531616312077796,0.07743135722494247,0.00649772579597141,7.0724883582343185,0.9637002539422534,0.3134099605851084,policy distribution at the control rollout's own observations (no VTR)
softmax,123,5,1535,0.0068320538848638535,0.006832053950589443,0.028386322123202554,0.051081979207374055,0.07430299768924664,0.006514657980456026,7.082018826221994,0.9653412032215543,0.30671404647482103,policy distribution at the control rollout's own observations (no VTR)
softmax,123,6,1528,0.005954311229288578,0.005954310806065841,0.02687019430964393,0.04931787469989478,0.07144207581649845,0.006544502617801047,7.0884039758590385,0.9668139044040736,0.29989016107532507,policy distribution at the control rollout's own observations (no VTR)
softmax,123,7,1521,0.005516974721103907,0.005516974525058948,0.02604801348050211,0.04801962773110529,0.06973551617862872,0.006574621959237344,7.091401926718502,0.9678289342026198,0.29447149695934405,policy distribution at the control rollout's own observations (no VTR)
softmax,123,8,1516,0.005418707150965929,0.0054187068079622125,0.025437379974013123,0.04691105178702647,0.06809324526400654,0.006596306068601583,7.093503983199631,0.9685510770735759,0.2909262338079155,policy distribution at the control rollout's own observations (no VTR)
